# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = bern_1_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = /var/folders/fn/y98bp0qn4wggf910v31fp44c0000gp/T/tmpwehwblp5/cgt70msg.json
# init = 2 (Default)
# random
#   seed = 68769
# output
#   file = /Users/dominikwozniak/study/data_analytics/results/bern_1-20220305105506_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.09977
# Diagonal elements of inverse mass matrix:
# 0.254165
-11.1168,0.982115,1.09977,1,1,0,11.133,0.629722
-11.2467,0.963867,1.09977,1,1,0,11.2704,0.653331
-11.2767,0.893901,1.09977,2,3,0,12.0532,0.657875
-10.9652,0.987625,1.09977,2,3,0,11.3428,0.564588
-11.0151,0.902843,1.09977,2,3,0,11.4615,0.523037
-11.4631,0.803895,1.09977,2,3,0,12.1185,0.438062
-11.3727,1,1.09977,2,3,0,11.5442,0.449828
-12.967,0.820297,1.09977,2,3,0,13.0193,0.786344
-11.1141,1,1.09977,1,3,0,12.5464,0.62913
-10.988,0.989196,1.09977,1,3,0,11.1539,0.535822
-12.2178,0.690494,1.09977,1,3,0,12.5931,0.745197
-11.1901,0.921093,1.09977,2,3,0,12.9632,0.643961
-11.3222,0.96388,1.09977,1,1,0,11.364,0.664327
-12.3414,0.767851,1.09977,1,1,0,12.3436,0.752979
-11.0325,0.951579,1.09977,1,3,0,12.4547,0.516701
-11.3464,0.955976,1.09977,2,3,0,11.374,0.66759
-11.1067,1,1.09977,1,1,0,11.29,0.627492
-10.9661,0.862498,1.09977,2,3,0,11.9057,0.568172
-10.9661,0.0991744,1.09977,1,3,0,17.7678,0.568172
-11.6256,0.833506,1.09977,1,3,0,11.7253,0.41947
-11.07,1,1.09977,1,1,0,11.4555,0.505304
-11.07,0.903916,1.09977,1,1,0,11.3022,0.505304
-11.0941,0.992633,1.09977,1,1,0,11.122,0.499072
-11.0941,0.288464,1.09977,1,3,0,14.5489,0.499072
-11.1279,0.98965,1.09977,1,1,0,11.1616,0.491221
-12.7408,0.581076,1.09977,1,3,0,13.6561,0.775268
-11.7156,1,1.09977,1,1,0,12.5411,0.707183
-11.3597,1,1.09977,1,1,0,11.6737,0.669331
-11.1107,1,1.09977,2,3,0,11.2885,0.495104
-11.8335,0.802169,1.09977,1,1,0,11.8337,0.398977
-11.2307,1,1.09977,2,3,0,11.6841,0.65079
-10.9991,0.939394,1.09977,2,3,0,11.6591,0.529982
-11.1275,0.938583,1.09977,2,3,0,11.3315,0.632006
-11.0513,1,1.09977,1,1,0,11.1192,0.613418
-11.1901,0.759286,1.09977,2,3,0,12.599,0.478708
-11.0491,1,1.09977,2,3,0,11.1501,0.612777
-11.1101,0.99416,1.09977,2,3,0,11.1251,0.628244
-11.3146,0.895217,1.09977,2,3,0,11.8133,0.45812
-11.5808,0.922435,1.09977,1,1,0,11.6476,0.424324
-11.2914,1,1.09977,1,1,0,11.5508,0.461631
-11.2602,1,1.09977,1,1,0,11.3666,0.466558
-10.9846,0.989193,1.09977,1,3,0,11.2787,0.586937
-10.9774,0.943017,1.09977,2,3,0,11.2877,0.581961
-11.8684,0.810616,1.09977,2,3,0,12.2577,0.395811
-12.1283,0.927124,1.09977,1,1,0,12.353,0.374161
-11.4294,1,1.09977,1,1,0,11.9731,0.442307
-11.5169,0.973865,1.09977,1,1,0,11.643,0.431587
-11.5843,0.722173,1.09977,2,3,0,13.4085,0.423942
-12.1068,0.952305,1.09977,2,3,0,12.2154,0.375838
-11.1666,1,1.09977,1,1,0,11.8226,0.483201
-11.4724,0.910777,1.09977,1,1,0,11.4968,0.436916
-11.1513,0.952218,1.09977,1,3,0,11.8019,0.636798
-11.3862,0.936585,1.09977,1,1,0,11.4066,0.672691
-12.3242,0.78638,1.09977,1,1,0,12.3339,0.751922
-11.1766,1,1.09977,1,3,0,12.0226,0.641558
-10.9877,0.944371,1.09977,2,3,0,11.5473,0.535969
-11.8471,0.847682,1.09977,2,3,0,12.0552,0.718369
-12.0076,0.961358,1.09977,1,1,0,12.2089,0.730722
-12.1164,0.974253,1.09977,1,1,0,12.3677,0.738424
-11.2036,1,1.09977,1,3,0,11.872,0.646308
-13.4737,0.70955,1.09977,2,3,0,13.8732,0.293077
-14.7491,0.735038,1.09977,1,1,0,15.1934,0.240567
-12.2117,1,1.09977,1,1,0,14.1326,0.367807
-11.3083,1,1.09977,1,1,0,11.9577,0.459063
-11.0125,1,1.09977,1,3,0,11.2175,0.524095
-11.1804,0.921682,1.09977,2,3,0,11.4435,0.642237
-11.7084,0.952161,1.09977,2,3,0,11.7316,0.410938
-11.2091,1,1.09977,1,1,0,11.577,0.475241
-11.0517,0.955521,1.09977,2,3,0,11.5265,0.613542
-10.9655,0.997579,1.09977,2,3,0,11.064,0.558552
-10.9719,0.98454,1.09977,2,3,0,11.0413,0.547954
-10.9652,0.999876,1.09977,2,3,0,10.9726,0.564638
-11.0211,0.872176,1.09977,2,3,0,11.6308,0.520763
-11.37,0.78719,1.09977,2,3,0,12.2115,0.670643
-13.9055,0.613993,1.09977,2,3,0,15.4558,0.82408
-13.1899,1,1.09977,1,1,0,14.1184,0.796394
-11.6801,1,1.09977,1,1,0,12.8431,0.703961
-11.5233,1,1.09977,1,1,0,11.762,0.688463
-11.5035,1,1.09977,1,1,0,11.6643,0.686336
-10.9719,1,1.09977,1,3,0,11.3921,0.576979
-10.9725,0.999814,1.09977,1,1,0,10.9744,0.577619
-11.0116,0.908537,1.09977,2,3,0,11.45,0.600041
-11.1421,0.986233,1.09977,2,3,0,11.1436,0.634978
-11.0415,1,1.09977,1,1,0,11.1218,0.610476
-10.9651,1,1.09977,1,3,0,11.0278,0.563443
-11.1633,0.760609,1.09977,2,3,0,12.2793,0.639094
-11.7457,0.852738,1.09977,1,1,0,11.7482,0.709844
-11.2292,1,1.09977,1,1,0,11.6193,0.650556
-10.9657,0.993068,1.09977,2,3,0,11.2632,0.558069
-10.9702,0.997645,1.09977,2,3,0,10.9778,0.54984
-11.3959,0.895108,1.09977,1,3,0,11.423,0.44669
-11.3959,0.611817,1.09977,1,1,0,12.5821,0.44669
-11.1962,1,1.09977,2,3,0,11.3767,0.477577
-12.2668,0.723965,1.09977,1,1,0,12.2675,0.363743
-11.004,1,1.09977,1,3,0,11.9328,0.527715
-11.4264,0.669079,1.09977,2,3,0,12.9345,0.677585
-10.9656,0.999972,1.09977,1,3,0,11.3475,0.566753
-11.0444,0.898672,1.09977,2,3,0,11.4862,0.611391
-11.6286,0.877837,1.09977,1,3,0,11.6334,0.699114
-10.9651,0.996341,1.09977,1,3,0,11.5316,0.563472
-13.0104,0.678929,1.09977,2,3,0,13.5929,0.788366
-11.5808,1,1.09977,2,3,0,12.671,0.69441
-11.8382,0.936327,1.09977,1,1,0,11.9564,0.717652
-12.0035,0.986732,1.09977,2,3,0,12.2016,0.730422
-11.8206,1,1.09977,1,1,0,12.1486,0.716202
-11.0212,1,1.09977,2,3,0,11.7117,0.520698
-11.3711,0.921703,1.09977,1,3,0,11.3712,0.450047
-11.3915,0.993816,1.09977,1,1,0,11.512,0.447278
-11.1334,0.956611,1.09977,1,3,0,11.6878,0.633227
-10.9732,1,1.09977,1,3,0,11.091,0.57835
-11.1106,0.973602,1.09977,2,3,0,11.1524,0.495133
-11.9486,0.755794,1.09977,1,3,0,12.5199,0.726331
-11.9138,1,1.09977,1,1,0,12.1869,0.723665
-11.0659,1,1.09977,2,3,0,11.7587,0.506445
-10.9945,1,1.09977,2,3,0,11.0476,0.592441
-11.1069,0.90923,1.09977,2,3,0,11.4945,0.495991
-11.5686,0.772438,1.09977,2,3,0,12.4757,0.69317
-10.9659,0.99962,1.09977,1,3,0,11.4676,0.56764
-10.998,0.961433,1.09977,2,3,0,11.1583,0.530499
-11.0412,0.995612,1.09977,2,3,0,11.0458,0.513802
-11.0168,1,1.09977,1,1,0,11.0456,0.522372
-11.3447,0.950018,1.09977,2,3,0,11.3841,0.66736
-11.2309,1,1.09977,2,3,0,11.3685,0.650824
-12.3795,0.688267,1.09977,1,3,0,13.1949,0.355747
-11.4529,1,1.09977,2,3,0,12.1461,0.680678
-11.8831,0.894606,1.09977,1,1,0,11.946,0.721259
-11.2824,1,1.09977,2,3,0,11.7167,0.463019
-11.0356,1,1.09977,1,1,0,11.2085,0.515634
-11.1259,0.972639,1.09977,1,1,0,11.1359,0.491671
-11.1259,0.814674,1.09977,1,1,0,11.5949,0.491671
-10.9878,0.965302,1.09977,2,3,0,11.3358,0.535935
-12.7262,0.585954,1.09977,1,3,0,13.252,0.774515
-11.6781,1,1.09977,2,3,0,12.5121,0.703776
-11.8666,0.953547,1.09977,1,1,0,12.0213,0.719944
-11.2908,1,1.09977,2,3,0,11.7061,0.461724
-11.0997,0.827159,1.09977,2,3,0,12.3535,0.625906
-11.0997,0.574167,1.09977,1,3,0,13.0565,0.625906
-10.9944,1,1.09977,1,1,0,11.0691,0.592377
-10.9944,0.742173,1.09977,1,3,0,11.9759,0.592377
-12.1747,0.738581,1.09977,1,3,0,12.2701,0.742365
-11.7784,1,1.09977,1,1,0,12.2169,0.71266
-11.0576,0.955618,1.09977,1,3,0,11.9508,0.508804
-11.0364,1,1.09977,1,1,0,11.0693,0.515387
-10.9665,0.851697,1.09977,2,3,0,11.8146,0.569333
-11.4081,0.885468,1.09977,1,3,0,11.4804,0.445074
-11.3321,1,1.09977,1,1,0,11.4838,0.455547
-12.6031,0.685476,1.09977,1,1,0,12.6098,0.340933
-10.9652,0.942533,1.09977,2,3,0,12.9216,0.564958
-10.9652,0.785883,1.09977,1,3,0,11.7179,0.564958
-10.9772,0.996679,1.09977,1,3,0,10.9799,0.543099
-11.2397,0.786448,1.09977,2,3,0,12.1336,0.652229
-11.74,0.87387,1.09977,1,1,0,11.7556,0.709341
-11.206,1,1.09977,1,1,0,11.604,0.646711
-11.0628,1,1.09977,2,3,0,11.164,0.507322
-11.3782,0.907752,1.09977,1,1,0,11.3815,0.449079
-11.3309,1,1.09977,1,1,0,11.4672,0.45572
-11.045,1,1.09977,2,3,0,11.2451,0.512593
-11.0701,0.992333,1.09977,1,1,0,11.0903,0.505289
-10.9752,0.827319,1.09977,2,3,0,12.0014,0.580096
-11.2554,0.915587,1.09977,2,3,0,11.4857,0.654673
-12.1542,0.788521,1.09977,1,1,0,12.1555,0.740998
-11.889,1,1.09977,1,1,0,12.2791,0.721724
-13.0685,0.915608,1.09977,2,3,0,13.0686,0.313722
-11.0718,0.875259,1.09977,2,3,0,14.0524,0.504819
-12.528,0.622396,1.09977,1,3,0,13.2355,0.76388
-11.2593,1,1.09977,2,3,0,12.219,0.466708
-11.5394,0.918301,1.09977,1,1,0,11.5896,0.428979
-11.2693,0.929652,1.09977,2,3,0,12.1172,0.656777
-11.4161,0.986882,1.09977,2,3,0,11.476,0.676353
-11.0036,1,1.09977,1,3,0,11.3035,0.596718
-10.9762,1,1.09977,2,3,0,10.9961,0.580986
-11.2746,0.918001,1.09977,1,3,0,11.3595,0.464252
-11.2746,0.694574,1.09977,1,1,0,12.1322,0.464252
-10.977,0.99192,1.09977,1,3,0,11.2717,0.581617
-11.0243,0.99411,1.09977,2,3,0,11.0244,0.604806
-11.2669,0.925226,1.09977,1,3,0,11.4389,0.465481
-11.2669,0.644474,1.09977,1,3,0,12.5852,0.465481
-11.0783,1,1.09977,2,3,0,11.2137,0.620727
-10.9891,0.981588,1.09977,2,3,0,11.1871,0.53519
-11.9009,0.788911,1.09977,1,3,0,11.942,0.39293
-12.4253,0.859902,1.09977,1,1,0,12.6173,0.352604
-11.5412,1,1.09977,1,1,0,12.2276,0.42878
-11.1276,0.955055,1.09977,1,3,0,11.8291,0.632015
-11.1727,0.915866,1.09977,2,3,0,11.6895,0.640839
-11.0302,0.977953,1.09977,2,3,0,11.2915,0.517493
-10.9678,0.997882,1.09977,1,3,0,11.0304,0.571735
-11.0609,0.97399,1.09977,1,3,0,11.0856,0.507853
-11.1666,0.989349,1.09977,2,3,0,11.1817,0.483209
-12.127,0.747597,1.09977,1,1,0,12.1274,0.374259
-10.9672,0.957786,1.09977,2,3,0,12.3574,0.570719
-11.0112,0.991228,1.09977,2,3,0,11.0253,0.52464
-11.0614,0.939821,1.09977,2,3,0,11.3151,0.507715
-11.0614,0.421206,1.09977,1,3,0,13.4622,0.507715
-11.3703,0.909551,1.09977,1,1,0,11.3736,0.450156
-11.0622,0.969348,1.09977,1,3,0,11.5399,0.616492
-11.1166,0.933306,1.09977,2,3,0,11.4736,0.629689
-11.2513,0.962597,1.09977,1,1,0,11.2744,0.654037
-11.1727,0.920237,1.09977,2,3,0,11.8743,0.64085
-11.5937,0.963595,1.09977,2,3,0,11.604,0.695698
-10.9696,0.975177,1.09977,2,3,0,11.7353,0.574358
-10.9696,0.926992,1.09977,1,3,0,11.2184,0.574358
-11.5317,0.867506,1.09977,2,3,0,11.8101,0.429874
-11.1442,1,1.09977,1,1,0,11.4273,0.487738
-12.0328,0.763496,1.09977,1,1,0,12.033,0.38176
-11.0087,0.980606,1.09977,1,3,0,12.0326,0.59888
-10.9727,0.924462,1.09977,2,3,0,11.4171,0.577807
-11.0953,0.779373,1.09977,2,3,0,12.1928,0.624875
-11.637,0.859705,1.09977,1,1,0,11.637,0.699912
-11.0909,0.857657,1.09977,2,3,0,12.8772,0.499869
-11.772,0.796952,1.09977,1,3,0,12.2432,0.712115
-12.5401,0.832036,1.09977,1,1,0,12.6223,0.764554
-11.0702,1,1.09977,1,3,0,12.1963,0.618639
-11.3266,0.882188,1.09977,2,3,0,11.8455,0.664936
-11.8079,0.960126,1.09977,2,3,0,11.8399,0.715147
-11.2297,0.928675,1.09977,1,3,0,12.2984,0.471644
-11.0078,1,1.09977,1,1,0,11.1616,0.52607
-11.0833,0.931807,1.09977,2,3,0,11.3548,0.501795
-10.9684,0.99706,1.09977,1,3,0,11.079,0.572742
-10.9701,0.983461,1.09977,2,3,0,11.053,0.574931
-11.4069,0.887606,1.09977,2,3,0,11.6787,0.67525
-11.3101,1,1.09977,1,1,0,11.4596,0.662666
-13.0365,0.805083,1.09977,2,3,0,13.2287,0.315463
-10.9989,0.99494,1.09977,1,3,0,12.8915,0.594564
-12.3332,0.67573,1.09977,1,3,0,12.6805,0.358987
-11.7637,1,1.09977,2,3,0,12.3171,0.405527
-12.036,0.923159,1.09977,1,1,0,12.229,0.381499
-11.2207,1,1.09977,1,1,0,11.7975,0.4732
-10.9804,1,1.09977,1,3,0,11.1512,0.540698
-11.3464,0.912085,1.09977,1,3,0,11.3573,0.453492
-11.7008,0.898479,1.09977,1,1,0,11.7662,0.411693
-11.7659,0.980844,1.09977,1,1,0,11.9769,0.405309
-12.1267,0.899803,1.09977,1,1,0,12.3064,0.374282
-13.8046,0.632997,1.09977,1,1,0,13.9135,0.277856
-13.981,0.957748,1.09977,1,1,0,14.7342,0.27025
-13.981,0.702171,1.09977,1,1,0,15.6814,0.27025
-10.9708,1,1.09977,1,3,0,13.4051,0.549124
-11.2974,0.911185,1.09977,1,3,0,11.3821,0.660877
-11.2608,1,1.09977,1,1,0,11.3646,0.655495
-10.969,1,1.09977,1,3,0,11.1968,0.573465
-11.38,0.894104,1.09977,2,3,0,11.6324,0.671921
-11.6407,0.93316,1.09977,1,1,0,11.7105,0.70027
-11.0638,1,1.09977,1,3,0,11.48,0.616934
-10.9775,0.976928,1.09977,2,3,0,11.2121,0.542818
-10.9938,0.982173,1.09977,2,3,0,11.0661,0.532606
-11.204,0.9663,1.09977,2,3,0,11.2345,0.646373
-11.1695,0.918362,1.09977,2,3,0,11.801,0.640245
-11.5666,0.870821,1.09977,1,3,0,12.0393,0.425903
-10.966,1,1.09977,1,3,0,11.4736,0.567938
-11.9684,0.799329,1.09977,2,3,0,12.383,0.727821
-12.1658,0.953761,1.09977,1,1,0,12.3876,0.741774
-11.5651,1,1.09977,1,1,0,12.0795,0.692815
-11.8507,0.833553,1.09977,2,3,0,13.3209,0.718663
-11.2445,0.912871,1.09977,2,3,0,12.7066,0.65298
-15.2684,0.356438,1.09977,1,3,0,15.6329,0.863684
-12.3918,1,1.09977,2,3,0,14.6997,0.756016
-11.0077,0.957852,1.09977,1,3,0,12.4355,0.526109
-11.2146,0.93843,1.09977,1,1,0,11.2147,0.474271
-10.9738,0.967814,1.09977,2,3,0,11.4053,0.546016
-12.1651,0.790054,1.09977,2,3,0,12.4964,0.741728
-15.55,0.641402,1.09977,1,3,0,15.5637,0.870346
-12.4675,1,1.09977,1,1,0,14.9511,0.760446
-12.5109,0.990361,1.09977,1,1,0,12.8845,0.762917
-15.5078,0.560477,1.09977,1,1,0,15.509,0.869374
-15.9363,0.943627,1.09977,1,1,0,16.7152,0.878828
-18.5073,0.748308,1.09977,1,1,0,18.777,0.920981
-14.3115,1,1.09977,1,1,0,17.9367,0.837376
-11.7716,0.985825,1.09977,1,3,0,13.7439,0.712082
-11.2243,0.915295,1.09977,2,3,0,12.5869,0.649754
-11.1645,0.634314,1.09977,2,3,0,13.9695,0.483612
-13.0559,0.627569,1.09977,1,3,0,13.0735,0.314406
-13.5554,0.87854,1.09977,1,1,0,14.0518,0.289196
-12.3227,1,1.09977,1,1,0,13.4201,0.35973
-10.9688,1,1.09977,1,3,0,12.0375,0.551661
# 
#  Elapsed Time: 0.01 seconds (Warm-up)
#                0.02 seconds (Sampling)
#                0.03 seconds (Total)
# 
