# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = bern_1_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = /var/folders/fn/y98bp0qn4wggf910v31fp44c0000gp/T/tmpwehwblp5/cgt70msg.json
# init = 2 (Default)
# random
#   seed = 68769
# output
#   file = /Users/dominikwozniak/study/data_analytics/results/bern_1-20220305105506_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-11.2043,0.950884,1.04554,1,1,0,11.2076,0.646424
-10.9757,0.550383,1.04554,2,3,0,14.5252,0.58054
-11.3961,0.903305,1.04554,2,3,0,11.5861,0.446655
-11.488,0.971998,1.04554,1,1,0,11.6064,0.435019
-12.4095,0.924331,1.04554,2,3,0,12.4147,0.757066
-11.2575,1,1.04554,1,3,0,12.1019,0.654996
-11.0543,1,1.04554,1,1,0,11.2032,0.614304
-11.0543,0.712456,1.04554,1,3,0,12.1012,0.614304
-10.9967,1,1.04554,1,1,0,11.04,0.593507
-11.1445,0.978172,1.04554,2,3,0,11.1664,0.48768
-10.9765,1,1.04554,1,3,0,11.0942,0.543638
-11.0299,0.964472,1.04554,2,3,0,11.1496,0.517597
-11.0299,0.406257,1.04554,1,3,0,13.4588,0.517597
-10.9651,0.887938,1.04554,2,3,0,11.5906,0.561656
-10.9793,0.98134,1.04554,2,3,0,11.0545,0.541447
-11.5583,0.844636,1.04554,1,3,0,11.7205,0.692118
-10.9933,1,1.04554,1,3,0,11.4116,0.591833
-10.9811,0.98637,1.04554,2,3,0,11.0661,0.58465
-11.0128,0.903915,1.04554,2,3,0,11.4815,0.600544
-11.2617,0.925751,1.04554,1,3,0,11.4067,0.466312
-11.1062,1,1.04554,1,1,0,11.2366,0.49615
-10.9707,0.998102,1.04554,2,3,0,11.1181,0.575642
-11.0347,0.981232,1.04554,1,3,0,11.0594,0.515942
-11.9553,0.792447,1.04554,1,3,0,11.9659,0.388226
-11.5852,1,1.04554,1,1,0,11.9768,0.423836
-11.6289,0.98674,1.04554,1,1,0,11.8135,0.419118
-14.2011,0.735381,1.04554,2,3,0,14.2039,0.26121
-11.5565,0.933473,1.04554,1,3,0,15.2632,0.691933
-11.0182,1,1.04554,1,3,0,11.4066,0.602602
-11.9072,0.768406,1.04554,1,3,0,12.1982,0.392378
-11.5167,1,1.04554,2,3,0,11.9001,0.43161
-11.5167,0.26024,1.04554,1,3,0,16.215,0.43161
-11.3775,1,1.04554,1,1,0,11.579,0.449166
-11.2745,1,1.04554,1,1,0,11.425,0.464265
-11.9112,0.937327,1.04554,2,3,0,11.9389,0.392026
-11.3437,0.921437,1.04554,1,3,0,12.5564,0.667228
-11.3437,0.813621,1.04554,1,1,0,11.9306,0.667228
-11.4085,0.98222,1.04554,1,1,0,11.5051,0.675444
-10.967,0.989991,1.04554,2,3,0,11.4534,0.554791
-11.0652,0.975146,1.04554,1,3,0,11.0698,0.506639
-11.066,0.999919,1.04554,2,3,0,11.0971,0.506423
-11.5337,0.864045,1.04554,1,1,0,11.5346,0.429639
-11.0156,1,1.04554,1,3,0,11.3743,0.52286
-11.1107,0.970649,1.04554,1,1,0,11.1161,0.495103
-11.0229,1,1.04554,1,1,0,11.0908,0.520077
-11.3583,0.952089,1.04554,2,3,0,11.3583,0.451825
-12.6602,0.674966,1.04554,1,1,0,12.6712,0.337351
-11.6538,1,1.04554,1,1,0,12.4445,0.416505
-11.3953,1,1.04554,1,1,0,11.6682,0.446764
-11.0135,1,1.04554,1,3,0,11.2763,0.52371
-10.9653,0.952978,1.04554,2,3,0,11.2454,0.565449
-10.9653,0.846447,1.04554,1,3,0,11.4592,0.565449
-10.9753,0.996118,1.04554,2,3,0,10.9856,0.580179
-11.6302,0.844348,1.04554,1,3,0,11.6804,0.699263
-10.9675,0.989597,1.04554,1,3,0,11.5533,0.55376
-10.9978,0.992665,1.04554,1,3,0,10.9981,0.530615
-10.9669,0.994256,1.04554,2,3,0,11.0303,0.554987
-10.9669,0.832776,1.04554,1,3,0,11.5403,0.554987
-11.3787,0.54075,1.04554,2,3,0,13.8359,0.671747
-12.7414,0.703703,1.04554,1,1,0,12.7416,0.775294
-11.533,1,1.04554,2,3,0,12.4169,0.429716
-11.4196,1,1.04554,1,1,0,11.6201,0.443568
-12.2002,0.789161,1.04554,1,1,0,12.2489,0.368666
-11.7878,1,1.04554,1,1,0,12.2621,0.403226
-11.1172,1,1.04554,1,1,0,11.581,0.493618
-11.3206,0.938378,1.04554,1,1,0,11.3428,0.457233
-11.0825,0.920987,1.04554,2,3,0,11.8497,0.621783
-11.8218,0.787153,1.04554,2,3,0,12.6257,0.716302
-11.0397,0.959002,1.04554,1,3,0,11.9326,0.514283
-11.0593,0.925159,1.04554,2,3,0,11.4033,0.508315
-11.4243,0.884513,1.04554,1,3,0,11.7062,0.677338
-11.0049,0.88701,1.04554,2,3,0,12.25,0.527294
-10.9952,0.970488,1.04554,2,3,0,11.1452,0.531909
-11.9613,0.680542,1.04554,2,3,0,12.9223,0.387715
-11.0739,1,1.04554,2,3,0,11.892,0.619605
-10.9983,1,1.04554,2,3,0,11.0534,0.594274
-10.9983,0.559531,1.04554,1,3,0,12.7755,0.594274
-11.0829,0.990999,1.04554,2,3,0,11.0846,0.621879
-11.2568,0.983592,1.04554,2,3,0,11.2693,0.654879
-12.1215,0.760123,1.04554,2,3,0,13.3281,0.738776
-10.9787,0.973889,1.04554,1,3,0,12.0512,0.541929
-10.9656,0.999533,1.04554,1,3,0,10.9785,0.566775
-13.4278,0.488802,1.04554,1,3,0,13.7779,0.295299
-10.9792,0.952161,1.04554,2,3,0,13.6326,0.583298
-10.9969,0.981657,1.04554,2,3,0,11.0729,0.593594
-11.163,0.822664,1.04554,2,3,0,11.9869,0.483924
-11.163,0.391027,1.04554,1,3,0,14.2682,0.483924
-11.2915,0.802182,1.04554,2,3,0,12.2395,0.461607
-11.083,1,1.04554,1,1,0,11.2397,0.50186
-11.083,0.144144,1.04554,1,3,0,16.6965,0.50186
-11.0679,1,1.04554,2,3,0,11.1078,0.505889
-12.2454,0.593651,1.04554,2,3,0,13.664,0.365311
-10.9676,1,1.04554,1,3,0,12.0338,0.571332
-11.3022,0.916741,1.04554,1,3,0,11.3311,0.661552
-10.9698,0.992048,1.04554,1,3,0,11.2754,0.55033
-11.0652,0.97253,1.04554,1,3,0,11.0959,0.617329
-11.2695,0.942271,1.04554,1,1,0,11.2764,0.656802
-11.5127,0.978286,1.04554,2,3,0,11.5612,0.687328
-11.2912,0.904167,1.04554,2,3,0,12.4597,0.659983
-10.9924,0.924585,1.04554,2,3,0,11.8164,0.53335
-10.965,0.973842,1.04554,2,3,0,11.1207,0.563234
-12.6887,0.607502,1.04554,1,3,0,13.0002,0.772571
-11.0247,1,1.04554,2,3,0,12.4756,0.519409
-11.6205,0.830266,1.04554,1,3,0,11.9033,0.698324
-11.1177,1,1.04554,2,3,0,11.4981,0.493505
-11.4096,0.912858,1.04554,1,1,0,11.4254,0.444875
-11.4096,0.892972,1.04554,1,1,0,11.7502,0.444875
-11.0558,1,1.04554,1,1,0,11.301,0.509332
-11.2031,0.954917,1.04554,1,1,0,11.2143,0.47633
-11.0647,1,1.04554,1,1,0,11.1739,0.506778
-13.1588,0.57402,1.04554,1,3,0,13.2204,0.308908
-11.1423,0.963787,1.04554,1,3,0,13.3531,0.635021
-11.4327,0.972486,1.04554,2,3,0,11.4384,0.441886
-11.4327,0.970672,1.04554,1,1,0,11.6283,0.441886
-13.019,0.623023,1.04554,1,1,0,13.0293,0.316423
-11.8602,1,1.04554,1,1,0,12.7975,0.39655
-11.3852,0.916421,1.04554,1,3,0,12.5753,0.672572
-10.9955,0.98,1.04554,1,3,0,11.4195,0.531752
-10.9955,0.677562,1.04554,1,3,0,12.2574,0.531752
-11.5191,0.904142,1.04554,2,3,0,11.6418,0.688014
-11.2387,1,1.04554,1,1,0,11.478,0.652061
-11.1775,1,1.04554,1,1,0,11.2724,0.641725
-11.4673,0.972646,1.04554,2,3,0,11.4696,0.437544
-11.7172,0.926333,1.04554,1,1,0,11.8332,0.410065
-10.9689,1,1.04554,1,3,0,11.5397,0.551605
-11.4799,0.865797,1.04554,1,3,0,11.5876,0.683735
-11.0428,0.943708,1.04554,2,3,0,11.9063,0.610894
-11.3956,0.950367,1.04554,2,3,0,11.4464,0.446725
-11.0456,1,1.04554,2,3,0,11.2872,0.512432
-11.0268,1,1.04554,1,1,0,11.0559,0.518656
-11.06,0.928664,1.04554,2,3,0,11.3723,0.508114
-11.6959,0.606442,1.04554,2,3,0,13.4477,0.705405
-11.6542,1,1.04554,1,1,0,11.8693,0.701549
-11.8905,0.980321,1.04554,2,3,0,12.0347,0.721844
-11.3228,1,1.04554,1,1,0,11.7644,0.664412
-11.6165,0.922944,1.04554,1,1,0,11.6711,0.697935
-11.6165,0.624956,1.04554,1,1,0,13.0995,0.697935
-11.1653,0.942093,1.04554,2,3,0,11.965,0.483454
-11.3473,0.944754,1.04554,1,1,0,11.3846,0.453363
-10.9935,1,1.04554,2,3,0,11.3456,0.59191
-11.0207,0.968784,1.04554,2,3,0,11.1579,0.603516
-10.9673,0.992976,1.04554,2,3,0,11.0614,0.570799
-11.3956,0.893704,1.04554,1,3,0,11.4372,0.673866
-11.3956,0.720699,1.04554,1,1,0,12.3416,0.673866
-11.5162,0.967663,1.04554,1,1,0,11.6161,0.687708
-13.5088,0.809142,1.04554,2,3,0,13.6758,0.291398
-11.0768,0.983412,1.04554,1,3,0,13.5084,0.620363
-11.0768,0.328561,1.04554,1,3,0,14.3792,0.620363
-11.3255,0.976051,1.04554,2,3,0,11.3376,0.45651
-11.4803,0.729015,1.04554,2,3,0,12.96,0.435957
-13.0414,0.628979,1.04554,1,1,0,13.0579,0.315195
-12.6629,1,1.04554,1,1,0,13.3685,0.337187
-11.7155,1,1.04554,2,3,0,12.4161,0.707173
-11.3059,1,1.04554,1,1,0,11.6417,0.66208
-11.3657,0.99449,1.04554,2,3,0,11.4529,0.670099
-11.0218,1,1.04554,1,3,0,11.2653,0.603916
-10.9898,1,1.04554,2,3,0,11.0155,0.589947
-11.2858,0.916344,1.04554,1,3,0,11.3964,0.462493
# 
#  Elapsed Time: 0.011 seconds (Warm-up)
#                0.021 seconds (Sampling)
#                0.032 seconds (Total)
# 
