# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = bern_1_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = /var/folders/fn/y98bp0qn4wggf910v31fp44c0000gp/T/tmpwehwblp5/cgt70msg.json
# init = 2 (Default)
# random
#   seed = 68769
# output
#   file = /Users/dominikwozniak/study/data_analytics/results/bern_1-20220305105506_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-11.5018,1,0.961245,1,1,0,11.8596,0.433372
-11.3293,1,0.961245,1,1,0,11.5231,0.455952
-11.297,0.926188,0.961245,1,3,0,12.0033,0.660819
-10.9802,1,0.961245,2,3,0,11.2512,0.540806
-10.9783,0.994124,0.961245,2,3,0,11.0198,0.54225
-12.0918,0.755635,0.961245,1,3,0,12.2142,0.377017
-11.0282,0.935437,0.961245,2,3,0,12.5622,0.518162
-10.9691,0.994451,0.961245,2,3,0,11.0639,0.551264
-10.9762,0.996978,0.961245,1,3,0,10.9878,0.580995
-10.9954,0.998285,0.961245,2,3,0,10.996,0.592879
-11.9046,0.805941,0.961245,1,3,0,11.998,0.722943
-12.8979,0.937563,0.961245,2,3,0,12.9467,0.783064
-12.0945,1,0.961245,1,1,0,12.8342,0.736915
-11.5664,1,0.961245,2,3,0,12.027,0.69295
-11.0678,1,0.961245,2,3,0,11.4451,0.505909
-11.6755,0.880765,0.961245,1,3,0,11.6785,0.414266
-11.2962,0.890064,0.961245,2,3,0,12.7249,0.460893
-11.5666,0.85697,0.961245,1,3,0,12.4048,0.692974
-11.0624,0.961942,0.961245,2,3,0,11.8892,0.61655
-11.3744,0.894923,0.961245,1,3,0,11.7033,0.449587
-11.0155,1,0.961245,2,3,0,11.3056,0.601596
-11.425,0.903509,0.961245,2,3,0,11.7494,0.677415
-10.9717,0.989021,0.961245,1,3,0,11.4537,0.548169
-10.9667,0.890205,0.961245,2,3,0,11.6038,0.569767
-10.9693,0.952829,0.961245,2,3,0,11.2357,0.574006
-11.6423,0.831559,0.961245,1,3,0,11.815,0.417706
-10.9915,0.983394,0.961245,1,3,0,11.7234,0.590878
-11.0193,0.983179,0.961245,2,3,0,11.1107,0.603011
-11.1077,0.992338,0.961245,2,3,0,11.1106,0.627724
-11.0451,1,0.961245,1,1,0,11.1018,0.611577
-11.0307,0.979479,0.961245,2,3,0,11.2174,0.607016
-10.982,1,0.961245,1,1,0,11.0178,0.585282
-12.2597,0.791545,0.961245,2,3,0,12.6722,0.74789
-11.4118,1,0.961245,1,1,0,12.0699,0.675837
-10.9879,1,0.961245,2,3,0,11.3447,0.535851
-11.3729,0.888565,0.961245,1,3,0,11.5677,0.671019
-11.2823,0.850178,0.961245,2,3,0,12.6439,0.463037
-11.0928,0.941234,0.961245,2,3,0,11.757,0.499389
-11.0732,0.952782,0.961245,2,3,0,11.4186,0.504453
-11.0689,0.854066,0.961245,2,3,0,11.9783,0.618294
-10.9913,0.659122,0.961245,2,3,0,13.6004,0.533967
-10.9913,0.668329,0.961245,1,3,0,12.4628,0.533967
-10.9769,0.926101,0.961245,2,3,0,11.4179,0.581518
-10.9769,0.922048,0.961245,1,3,0,11.2612,0.581518
-11.0397,0.97948,0.961245,1,3,0,11.0887,0.514306
-11.7634,0.906146,0.961245,2,3,0,11.8069,0.711372
-11.6705,1,0.961245,1,1,0,11.8937,0.703069
-11.8889,0.983855,0.961245,2,3,0,12.0127,0.721712
-11.4272,1,0.961245,2,3,0,11.8176,0.677681
-11.4272,0.772072,0.961245,1,1,0,12.3023,0.677681
-11.0761,1,0.961245,1,1,0,11.3376,0.620171
-10.9786,0.990233,0.961245,2,3,0,11.1455,0.582883
-10.9786,0.674339,0.961245,1,3,0,12.3562,0.582883
-11.0044,0.993104,0.961245,1,1,0,11.005,0.597062
-11.0247,0.984265,0.961245,2,3,0,11.1241,0.519411
-10.9656,0.999137,0.961245,1,3,0,11.0248,0.566574
-10.9663,0.999803,0.961245,1,1,0,10.9663,0.568728
-10.9802,0.892179,0.961245,2,3,0,11.5989,0.584036
-12.0392,0.767222,0.961245,1,3,0,12.1937,0.733014
-11.0406,0.967088,0.961245,2,3,0,12.2959,0.610222
-11.6306,0.885353,0.961245,1,3,0,11.646,0.699299
-12.0051,0.918628,0.961245,1,1,0,12.0917,0.73054
-12.6077,0.881566,0.961245,1,1,0,12.725,0.768262
-10.9684,0.998816,0.961245,2,3,0,12.5416,0.57269
-11.5639,0.860084,0.961245,1,3,0,11.6605,0.692701
-11.3771,1,0.961245,1,1,0,11.5848,0.67155
-11.2677,1,0.961245,1,1,0,11.4049,0.656532
-11.8712,0.864773,0.961245,1,1,0,11.876,0.72031
-11.0406,1,0.961245,2,3,0,11.7013,0.513996
-11.0406,0.441763,0.961245,1,3,0,13.7021,0.513996
-11.5354,0.84427,0.961245,1,3,0,11.9185,0.689738
-10.9685,1,0.961245,2,3,0,11.4993,0.552187
-10.9685,0.543239,0.961245,1,3,0,12.9931,0.552187
-10.965,0.942333,0.961245,2,3,0,11.291,0.562803
-10.9651,0.846601,0.961245,2,3,0,11.8797,0.560585
-11.7574,0.806645,0.961245,1,3,0,11.9505,0.71086
-11.336,1,0.961245,1,1,0,11.6828,0.666203
-11.0524,0.966056,0.961245,2,3,0,11.622,0.613759
-12.0182,0.81203,0.961245,1,3,0,12.067,0.731496
-14.0779,0.888766,0.961245,2,3,0,14.0781,0.82991
-12.9293,1,0.961245,1,1,0,14.0406,0.784564
-11.121,0.925847,0.961245,1,3,0,13.5775,0.492763
-11.007,0.984924,0.961245,1,3,0,11.2251,0.598148
-13.6894,0.455408,0.961245,1,3,0,14.5932,0.283005
-10.9951,1,0.961245,1,3,0,13.28,0.531962
-12.7131,0.681696,0.961245,2,3,0,13.5791,0.3341
-12.1929,1,0.961245,1,1,0,12.8054,0.369215
-10.9773,1,0.961245,1,3,0,11.9956,0.543006
-11.0942,0.963765,0.961245,1,3,0,11.1656,0.624606
-11.0942,0.493417,0.961245,1,3,0,13.6579,0.624606
-11.0199,1,0.961245,1,1,0,11.0787,0.603222
-10.9663,0.743122,0.961245,2,3,0,12.7502,0.5562
-12.0394,0.755336,0.961245,1,3,0,12.2109,0.381221
-11.3105,1,0.961245,2,3,0,11.8557,0.662714
-11.9228,0.864205,0.961245,1,1,0,11.9311,0.724355
-11.1597,0.932302,0.961245,1,3,0,12.4791,0.484579
-13.4963,0.585659,0.961245,1,3,0,13.5871,0.291993
-13.3226,1,0.961245,1,1,0,14.0198,0.300496
-12.1884,1,0.961245,2,3,0,13.1726,0.369552
-12.3616,0.956568,0.961245,1,1,0,12.6521,0.356989
-12.0953,1,0.961245,1,1,0,12.5407,0.376744
-12.8011,0.83606,0.961245,1,1,0,12.9722,0.328826
-13.0193,0.948517,0.961245,1,1,0,13.4503,0.316407
-10.9926,1,0.961245,1,3,0,12.6845,0.533235
-10.9811,0.991614,0.961245,2,3,0,11.0526,0.584666
-11.2717,0.936381,0.961245,1,3,0,11.2893,0.657136
-11.2717,0.730127,0.961245,1,3,0,12.917,0.657136
-12.1486,0.870325,0.961245,1,3,0,12.1486,0.740615
-13.2876,0.587043,0.961245,1,3,0,16.3782,0.302261
-11.0302,1,0.961245,1,3,0,12.8573,0.51747
-11.1683,0.962466,0.961245,1,1,0,11.1709,0.482864
-11.6358,0.824127,0.961245,1,3,0,12.3084,0.699801
-11.2662,1,0.961245,1,1,0,11.5657,0.656303
-11.1638,1,0.961245,1,1,0,11.2721,0.639182
-11.2233,0.947594,0.961245,2,3,0,11.6424,0.472743
-12.2002,0.766597,0.961245,1,1,0,12.2002,0.368669
-11.679,1,0.961245,2,3,0,12.166,0.413902
-11.7571,0.979267,0.961245,1,1,0,11.9357,0.406155
-10.9822,0.987465,0.961245,1,3,0,11.8021,0.585395
-10.9739,1,0.961245,1,1,0,10.9811,0.578993
-10.9874,0.962283,0.961245,2,3,0,11.1938,0.536185
-10.9742,0.997001,0.961245,1,3,0,11.0083,0.579249
-10.9861,0.996799,0.961245,1,1,0,10.9869,0.587834
-10.9656,0.999338,0.961245,1,3,0,10.9882,0.558151
-10.9798,0.566417,0.961245,2,3,0,14.3727,0.583727
-10.9937,0.979277,0.961245,2,3,0,11.1077,0.53266
-10.9849,1,0.961245,1,1,0,10.9951,0.537683
-11.9575,0.855747,0.961245,2,3,0,12.0938,0.727007
-11.6008,1,0.961245,1,1,0,11.9599,0.6964
-11.4301,0.919778,0.961245,2,3,0,12.5376,0.678021
-11.1201,1,0.961245,1,1,0,11.3555,0.630436
-11.0975,1,0.961245,1,1,0,11.1443,0.625379
-10.9921,1,0.961245,1,3,0,11.0695,0.591219
-10.9682,0.956073,0.961245,2,3,0,11.2529,0.55264
-10.9989,0.928104,0.961245,2,3,0,11.3776,0.594574
-10.9651,0.721337,0.961245,2,3,0,12.9044,0.560972
-10.9706,0.99867,0.961245,1,3,0,10.9712,0.549372
-11.2977,0.923425,0.961245,1,3,0,11.3282,0.460661
-11.1492,1,0.961245,1,1,0,11.2832,0.486714
-11.0415,1,0.961245,2,3,0,11.1258,0.513702
-11.1264,0.927108,0.961245,2,3,0,11.5088,0.631771
-10.9942,1,0.961245,1,3,0,11.0917,0.592264
-10.9656,1,0.961245,1,3,0,10.9892,0.566566
-12.9486,0.580555,0.961245,1,3,0,13.3699,0.320335
-11.8054,1,0.961245,1,1,0,12.7152,0.401574
-12.6625,0.800797,0.961245,1,1,0,12.7519,0.337213
-10.9657,1,0.961245,1,3,0,12.5441,0.566966
-11.0868,0.968063,0.961245,1,3,0,11.117,0.5009
-12.0017,0.821129,0.961245,1,3,0,12.0132,0.384322
-11.0006,0.979948,0.961245,1,3,0,12.1114,0.59538
-11.1954,0.961847,0.961245,1,3,0,11.1968,0.644899
-11.0304,1,0.961245,1,1,0,11.1531,0.60691
-11.1591,0.95029,0.961245,1,3,0,11.3475,0.484686
-11.7054,0.804694,0.961245,1,3,0,12.3987,0.706262
-11.9208,0.830942,0.961245,1,3,0,13.5145,0.391192
-11.2037,1,0.961245,1,1,0,11.7267,0.476208
-11.2282,0.993266,0.961245,1,1,0,11.289,0.471901
-11.8746,0.838132,0.961245,1,1,0,11.8807,0.395256
-12.3342,0.962369,0.961245,2,3,0,12.4928,0.358914
-12.3342,0.451031,0.961245,1,1,0,14.964,0.358914
-13.0682,0.833593,0.961245,1,1,0,13.2878,0.313742
-11.4278,1,0.961245,1,3,0,12.6343,0.442509
-11.3635,1,0.961245,2,3,0,11.5067,0.451102
-11.4511,0.976289,0.961245,1,1,0,11.5431,0.439557
-11.1071,1,0.961245,1,1,0,11.3598,0.495956
-11.4432,0.853305,0.961245,2,3,0,12.1125,0.440553
-11.4624,0.994765,0.961245,1,1,0,11.59,0.43815
-11.4624,0.279153,0.961245,1,3,0,15.8743,0.43815
-13.2181,0.725355,0.961245,1,3,0,13.2181,0.305814
-11.475,1,0.961245,1,1,0,12.76,0.436603
-11.3244,0.876209,0.961245,2,3,0,12.5115,0.456672
-11.0746,1,0.961245,1,1,0,11.2588,0.504078
-12.0182,0.81337,0.961245,1,3,0,12.0346,0.382957
-11.1555,1,0.961245,1,3,0,11.7826,0.485429
-11.013,1,0.961245,2,3,0,11.1165,0.523888
-11.7878,0.804541,0.961245,2,3,0,12.396,0.403233
-11.0434,1,0.961245,1,3,0,11.5971,0.513119
-11.4023,0.879835,0.961245,1,3,0,11.7332,0.67468
-11.7445,0.836602,0.961245,1,3,0,12.7877,0.407377
-11.1901,1,0.961245,2,3,0,11.5978,0.478708
-11.6114,0.890688,0.961245,1,1,0,11.6231,0.420981
-11.6114,0.815106,0.961245,1,1,0,12.2408,0.420981
-11.0698,1,0.961245,1,3,0,11.4631,0.505369
-11.1198,0.986231,0.961245,1,1,0,11.1396,0.49302
-10.9768,1,0.961245,1,3,0,11.0845,0.543393
-11.0833,0.977081,0.961245,1,3,0,11.0851,0.501798
-12.0295,0.777408,0.961245,2,3,0,12.7292,0.732312
-11.7782,1,0.961245,2,3,0,12.1134,0.712647
-11.1827,1,0.961245,1,1,0,11.6321,0.642658
-11.0227,1,0.961245,1,1,0,11.1412,0.604259
-11.1821,0.986013,0.961245,2,3,0,11.1835,0.480218
-11.0526,1,0.961245,1,1,0,11.1532,0.510275
-10.9659,1,0.961245,1,3,0,11.0386,0.557321
-11.028,0.984967,0.961245,2,3,0,11.0643,0.51823
-11.1334,0.872729,0.961245,2,3,0,11.8108,0.633217
-11.1741,0.989619,0.961245,1,1,0,11.2095,0.641096
-11.7389,0.812387,0.961245,1,3,0,12.4103,0.407925
-12.5506,0.809053,0.961245,1,1,0,12.6318,0.344296
-11.4989,1,0.961245,2,3,0,12.292,0.433713
-10.965,1,0.961245,1,3,0,11.4501,0.562754
-11.5456,0.858589,0.961245,1,3,0,11.6527,0.428274
-11.2331,0.903122,0.961245,2,3,0,12.4283,0.471054
-11.0479,0.954964,0.961245,2,3,0,11.5779,0.51172
-11.0193,0.950593,0.961245,2,3,0,11.3687,0.603011
-10.9898,0.992172,0.961245,1,3,0,11.0749,0.534788
-12.4599,0.691762,0.961245,1,3,0,12.6082,0.350269
-11.4374,1,0.961245,1,1,0,12.2012,0.441281
-11.6528,0.731082,0.961245,2,3,0,13.5868,0.701411
-11.6052,1,0.961245,1,1,0,11.7895,0.696835
-12.644,0.795257,0.961245,1,1,0,12.6565,0.770212
-10.9793,1,0.961245,1,3,0,12.5038,0.583349
-11.1129,0.959593,0.961245,1,3,0,11.1907,0.494588
-15.3409,0.205743,0.961245,1,3,0,17.9882,0.865441
-15.3731,0.99402,0.961245,2,7,0,15.3854,0.219789
-12.3933,1,0.961245,1,1,0,14.6945,0.354789
-10.976,1,0.961245,2,3,0,12.3741,0.580841
-10.976,0.747222,0.961245,1,3,0,12.0224,0.580841
-11.4327,0.89665,0.961245,1,3,0,11.4807,0.678332
-11.0816,1,0.961245,1,1,0,11.3433,0.621572
-11.4234,0.916566,0.961245,1,1,0,11.4236,0.677234
-11.0669,0.999262,0.961245,1,3,0,11.3323,0.617779
-11.1424,0.959151,0.961245,1,3,0,11.3798,0.488127
-11.2428,0.972589,0.961245,1,1,0,11.274,0.469415
-11.0576,1,0.961245,1,1,0,11.1958,0.508811
-11.1683,0.969798,0.961245,1,1,0,11.1778,0.482873
-11.1668,1,0.961245,1,1,0,11.2233,0.48317
-10.9732,0.993707,0.961245,1,3,0,11.192,0.578351
-11.0015,0.990008,0.961245,1,3,0,11.0301,0.528842
-10.9832,0.950113,0.961245,2,3,0,11.2953,0.586006
-11.0154,0.984782,0.961245,2,3,0,11.0883,0.601558
-11.0373,0.994231,0.961245,1,1,0,11.0465,0.609166
-11.0688,0.943822,0.961245,2,3,0,11.4276,0.505636
-11.0429,1,0.961245,1,1,0,11.0781,0.513258
-11.0429,0.86523,0.961245,1,3,0,11.685,0.513258
-11.0769,0.955225,0.961245,2,3,0,11.3363,0.50346
-11.7543,0.920107,0.961245,2,3,0,11.7765,0.710589
-11.8536,0.977797,0.961245,1,1,0,12.0225,0.718902
-11.8145,1,0.961245,1,1,0,12.0424,0.715699
-10.9906,1,0.961245,1,3,0,11.683,0.590373
-10.9651,0.732741,0.961245,2,3,0,12.7891,0.560865
-10.979,0.996579,0.961245,1,3,0,10.9808,0.541703
-10.971,0.988231,0.961245,2,3,0,11.0493,0.575986
-11.0276,0.983883,0.961245,2,3,0,11.0789,0.605963
-11.0331,0.863628,0.961245,2,3,0,11.9053,0.51648
-11.153,0.96732,0.961245,1,1,0,11.1571,0.485917
-11.2866,0.91448,0.961245,2,3,0,11.7887,0.659326
-11.1553,1,0.961245,1,1,0,11.2791,0.637582
-11.2269,0.993992,0.961245,2,3,0,11.262,0.650174
-11.78,0.873981,0.961245,1,1,0,11.7835,0.712799
-11.3103,1,0.961245,2,3,0,11.6852,0.662684
-11.2307,0.945163,0.961245,2,3,0,11.8539,0.471468
-11.5582,0.914023,0.961245,1,1,0,11.5843,0.426844
-11.5582,0.763771,0.961245,1,3,0,13.3351,0.426844
-11.5203,1,0.961245,2,3,0,11.6924,0.431193
-11.5115,1,0.961245,1,1,0,11.6664,0.432221
-11.4541,1,0.961245,1,1,0,11.6183,0.439179
-11.9522,0.874448,0.961245,1,1,0,12.0084,0.388489
-11.6057,1,0.961245,1,1,0,11.9708,0.421598
-11.1511,0.914983,0.961245,2,3,0,12.3291,0.486325
-12.2597,0.793709,0.961245,1,3,0,12.2668,0.364264
-11.6871,1,0.961245,1,1,0,12.2073,0.413075
-11.0689,0.96159,0.961245,1,3,0,11.9783,0.618315
-11.1553,0.992615,0.961245,2,3,0,11.1681,0.637577
-11.1909,0.99699,0.961245,2,3,0,11.2329,0.644105
-11.02,1,0.961245,1,1,0,11.1462,0.603279
-11.4632,0.911843,0.961245,1,3,0,11.4743,0.681856
-11.0601,1,0.961245,2,3,0,11.3629,0.508097
-12.1106,0.863029,0.961245,2,3,0,12.1723,0.738029
-12.3563,0.98322,0.961245,2,3,0,12.5656,0.753881
-12.8245,0.911133,0.961245,1,1,0,13.0304,0.779478
-11.0154,1,0.961245,2,3,0,12.5072,0.522948
-11.0135,1,0.961245,1,1,0,11.0278,0.523684
-11.0734,0.983551,0.961245,1,1,0,11.0782,0.504384
-11.9957,0.817431,0.961245,1,3,0,12.0112,0.384822
-11.0007,1,0.961245,2,3,0,11.912,0.595402
-11.0007,0.732693,0.961245,1,3,0,12.1011,0.595402
-11.0278,0.984956,0.961245,1,3,0,11.1113,0.518317
-11.0646,0.989852,0.961245,1,1,0,11.0754,0.506801
-10.9867,1,0.961245,2,3,0,11.0453,0.588216
-11.0188,0.98612,0.961245,1,3,0,11.0769,0.521607
-10.9992,0.986206,0.961245,2,3,0,11.1235,0.594689
-11.0812,0.992676,0.961245,2,3,0,11.0815,0.502327
-11.3127,0.937953,0.961245,1,1,0,11.3181,0.458403
-12.9942,0.715633,0.961245,1,3,0,12.9996,0.31779
-11.7826,1,0.961245,1,1,0,12.7335,0.403721
-11.0445,1,0.961245,1,3,0,11.5929,0.512766
-11.0906,0.995769,0.961245,2,3,0,11.1044,0.499938
-11.2802,0.948889,0.961245,1,1,0,11.2898,0.463374
-11.5423,0.930695,0.961245,1,1,0,11.5862,0.428656
-11.9664,0.77345,0.961245,1,3,0,13.441,0.727677
-13.1649,0.782466,0.961245,1,1,0,13.2012,0.795307
-12.6222,1,0.961245,2,3,0,13.2984,0.769046
-11.4222,0.992065,0.961245,1,3,0,12.3486,0.677081
-11.3882,0.924508,0.961245,2,3,0,12.2797,0.672942
-11.2101,0.939943,0.961245,1,3,0,11.9205,0.475068
-10.9762,0.992,0.961245,1,3,0,11.2446,0.580989
-11.535,0.873596,0.961245,1,3,0,11.6001,0.689703
-11.1598,1,0.961245,2,3,0,11.4463,0.638438
-11.0884,1,0.961245,1,1,0,11.1606,0.62324
-10.9878,1,0.961245,1,3,0,11.0618,0.588839
-11.2047,0.954663,0.961245,1,3,0,11.2109,0.646497
-11.5499,0.86344,0.961245,1,3,0,12.1906,0.427785
-11.1169,1,0.961245,2,3,0,11.4404,0.629747
-11.1514,0.930612,0.961245,2,3,0,11.6685,0.486254
-11.0142,1,0.961245,2,3,0,11.1157,0.601078
-11.5328,0.852443,0.961245,1,3,0,11.8194,0.429742
-11.1263,1,0.961245,1,1,0,11.4244,0.491573
-10.994,0.978018,0.961245,2,3,0,11.2804,0.532517
-10.994,0.870593,0.961245,1,3,0,11.5465,0.532517
-11.0884,0.974241,0.961245,1,1,0,11.0885,0.500496
-11.2316,0.850966,0.961245,2,3,0,12.0575,0.650931
-11.2897,0.995181,0.961245,2,3,0,11.3459,0.659771
-11.6079,0.97521,0.961245,2,3,0,11.6371,0.697102
-13.8677,0.849108,0.961245,2,3,0,13.8943,0.275097
-11.032,0.935891,0.961245,2,3,0,14.2867,0.516859
-11.893,0.884429,0.961245,2,3,0,11.956,0.722037
-11.9492,0.987632,0.961245,1,1,0,12.1597,0.726376
-11.4287,0.80554,0.961245,2,3,0,13.9108,0.442394
-12.1828,0.816774,0.961245,1,1,0,12.2114,0.369981
-11.1801,1,0.961245,2,3,0,11.9624,0.642192
-11.8494,0.894282,0.961245,1,3,0,11.8494,0.718557
-11.2587,1,0.961245,1,1,0,11.7114,0.655177
-11.6525,0.873465,0.961245,2,3,0,12.4268,0.416634
-11.899,0.93626,0.961245,1,1,0,12.0383,0.393096
-12.4544,0.865864,0.961245,1,1,0,12.6038,0.350639
-10.9661,1,0.961245,1,3,0,12.2915,0.556818
-11.0669,0.972722,0.961245,1,3,0,11.0971,0.617776
-10.9742,0.994147,0.961245,1,3,0,11.0958,0.545665
-10.965,0.999959,0.961245,1,3,0,10.9736,0.563011
-11.0196,0.988917,0.961245,2,3,0,11.0405,0.521306
-11.0122,1,0.961245,2,3,0,11.029,0.524228
-11.041,0.992068,0.961245,1,1,0,11.0489,0.513891
-11.041,0.780216,0.961245,1,3,0,11.8632,0.513891
-11.57,0.893246,0.961245,1,3,0,11.5749,0.425524
-11.218,1,0.961245,1,1,0,11.4947,0.473673
-11.0846,0.967012,0.961245,1,3,0,11.4868,0.622303
-11.0846,0.81317,0.961245,1,3,0,12.036,0.622303
-11.1524,0.958471,0.961245,1,3,0,11.4207,0.486059
-11.0297,1,0.961245,1,1,0,11.1217,0.517652
-11.9655,0.737819,0.961245,1,3,0,12.5031,0.727609
-11.2674,1,0.961245,1,1,0,11.7998,0.656494
-13.7654,0.752606,0.961245,2,3,0,13.9307,0.27959
-12.0591,1,0.961245,1,1,0,13.396,0.37963
-12.1249,0.702653,0.961245,2,3,0,15.1705,0.73901
-11.3628,1,0.961245,1,1,0,11.9523,0.669719
-12.1433,0.735078,0.961245,1,3,0,13.3159,0.372998
-12.5077,0.911062,0.961245,1,1,0,12.7482,0.347091
-12.3128,1,0.961245,2,3,0,12.7754,0.360432
-11.3495,0.888367,0.961245,1,3,0,13.2964,0.667997
-11.1948,1,0.961245,1,1,0,11.3417,0.644797
-11.0492,0.969877,0.961245,2,3,0,11.451,0.612816
-11.4345,0.958966,0.961245,2,3,0,11.4498,0.441656
-10.9651,1,0.961245,1,3,0,11.3869,0.561292
-10.9917,0.993313,0.961245,1,3,0,10.9958,0.53372
-10.9652,1,0.961245,1,3,0,10.9879,0.560278
-11.1043,0.9653,0.961245,1,3,0,11.126,0.496609
-11.1422,0.98954,0.961245,1,1,0,11.1732,0.488154
-11.1203,1,0.961245,1,1,0,11.1745,0.492918
-11.586,0.879508,0.961245,1,1,0,11.5875,0.423746
-11.2273,1,0.961245,1,1,0,11.5103,0.472054
-11.2273,0.583051,0.961245,1,3,0,13.072,0.472054
-11.0254,1,0.961245,2,3,0,11.1768,0.605217
-10.9683,1,0.961245,1,3,0,11.013,0.572444
-10.9698,0.999587,0.961245,1,1,0,10.9704,0.574558
-11.6174,0.849433,0.961245,1,3,0,11.7188,0.698029
-11.7601,0.967593,0.961245,1,1,0,11.8884,0.711093
-11.7264,1,0.961245,1,1,0,11.9315,0.70814
-11.5246,0.876952,0.961245,2,3,0,13.1058,0.430697
-11.4157,1,0.961245,1,1,0,11.5969,0.444078
-11.4157,0.790782,0.961245,1,1,0,12.0755,0.444078
-13.5279,0.763437,0.961245,2,3,0,13.538,0.810245
-11.0691,0.930601,0.961245,1,3,0,14.1332,0.505552
-11.0424,1,0.961245,1,1,0,11.0779,0.513432
-10.9745,1,0.961245,1,3,0,11.0244,0.545413
-12.5675,0.621893,0.961245,1,3,0,13.1189,0.766072
-11.0214,1,0.961245,1,3,0,12.3451,0.603778
-11.1464,0.967746,0.961245,1,1,0,11.1477,0.635846
-10.9754,0.991805,0.961245,1,3,0,11.1824,0.544625
-10.967,0.944982,0.961245,2,3,0,11.2846,0.570329
-11.2347,0.935825,0.961245,1,3,0,11.2726,0.651434
-11.3448,0.972946,0.961245,1,1,0,11.3919,0.667373
-10.9826,1,0.961245,2,3,0,11.2912,0.539157
-10.9831,0.999855,0.961245,1,1,0,10.9879,0.538808
-10.9831,0.842074,0.961245,1,3,0,11.5517,0.538808
-11.4157,0.878195,0.961245,1,3,0,11.6111,0.676313
-11.7345,0.975769,0.961245,2,3,0,11.7876,0.708856
-10.9819,1,0.961245,2,3,0,11.6395,0.539671
-10.9706,0.931827,0.961245,2,3,0,11.37,0.575562
-10.9798,0.906348,0.961245,2,3,0,11.519,0.541088
-10.9961,0.986254,0.961245,2,3,0,11.0657,0.593236
-11.9801,0.790653,0.961245,1,3,0,12.0859,0.728694
-11.981,0.99993,0.961245,2,3,0,12.2257,0.728765
-12.1676,0.960519,0.961245,1,1,0,12.3644,0.741895
-11.3243,1,0.961245,1,1,0,11.9701,0.664614
-13.4071,0.808261,0.961245,2,3,0,13.4996,0.296307
-13.5918,0.958575,0.961245,1,1,0,14.1719,0.287493
-11.0243,1,0.961245,2,3,0,13.3411,0.604802
-10.9756,1,0.961245,1,3,0,11.0113,0.580483
-11,0.990598,0.961245,1,3,0,11.0321,0.529535
-11.1105,0.988979,0.961245,2,3,0,11.1116,0.628333
-11.1828,0.981598,0.961245,1,1,0,11.207,0.642664
-11.4293,0.940324,0.961245,1,1,0,11.4468,0.677925
-11.3597,0.878641,0.961245,2,3,0,12.5696,0.451624
-12.8958,0.838056,0.961245,2,3,0,12.9016,0.782959
-10.9724,0.998757,0.961245,1,3,0,12.7901,0.577516
-10.9761,0.99901,0.961245,1,1,0,10.9774,0.580863
-10.9761,0.973536,0.961245,1,3,0,11.093,0.580863
-10.9704,0.861605,0.961245,2,3,0,11.8181,0.575324
-11.8523,0.784236,0.961245,1,3,0,12.0786,0.397267
-12.3155,0.962023,0.961245,2,3,0,12.4682,0.36024
-12.7228,0.902705,0.961245,1,1,0,12.9967,0.333513
-11.0598,0.9598,0.961245,1,3,0,13.0341,0.615853
-12.7126,0.683802,0.961245,1,3,0,12.8638,0.773814
-10.9674,0.97821,0.961245,1,3,0,12.7509,0.554022
-11.702,0.828464,0.961245,1,3,0,11.8058,0.411574
-11.0326,1,0.961245,2,3,0,11.5931,0.607655
-11.9028,0.884997,0.961245,2,3,0,12.0125,0.392762
-11.3845,0.890508,0.961245,1,3,0,12.8831,0.672486
-11.2227,1,0.961245,1,1,0,11.3802,0.64949
-11.0735,0.86763,0.961245,2,3,0,12.2293,0.504377
-10.9669,1,0.961245,2,3,0,11.071,0.570021
-10.9675,0.99982,0.961245,1,1,0,10.9679,0.571267
-10.9703,0.938697,0.961245,2,3,0,11.3205,0.57521
-10.9694,1,0.961245,1,1,0,10.9711,0.574097
-11.6054,0.839972,0.961245,1,3,0,11.7704,0.421634
-10.9766,1,0.961245,1,3,0,11.4888,0.54361
-13.5379,0.448772,0.961245,1,3,0,14.4971,0.810631
-11.9393,1,0.961245,2,3,0,13.2222,0.725626
-11.0275,0.969486,0.961245,2,3,0,12.1709,0.605936
-10.9826,1,0.961245,2,3,0,11.0155,0.539148
-12.1094,0.754904,0.961245,1,3,0,12.2229,0.375633
-10.9653,1,0.961245,1,3,0,11.9912,0.559566
