# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = bern_1_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = /var/folders/fn/y98bp0qn4wggf910v31fp44c0000gp/T/tmpwehwblp5/cgt70msg.json
# init = 2 (Default)
# random
#   seed = 68769
# output
#   file = /Users/dominikwozniak/study/data_analytics/results/bern_1-20220305105506_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 v2.26.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-11.2182,1,1.01835,1,1,0,11.4455,0.473625
-11.0115,1,1.01835,1,1,0,11.1572,0.524491
-11.731,0.888229,1.01835,2,3,0,11.8338,0.708552
-11.4431,1,1.01835,1,1,0,11.7323,0.679544
-11.0677,1,1.01835,2,3,0,11.3496,0.50595
-12.2435,0.678667,1.01835,1,3,0,12.8977,0.746858
-12.374,0.990513,1.01835,2,3,0,12.661,0.754952
-11.938,1,1.01835,2,3,0,12.4289,0.725524
-11.2153,1,1.01835,1,1,0,11.7522,0.64828
-11.0813,1,1.01835,1,1,0,11.1914,0.621488
-11.1952,0.861997,1.01835,2,3,0,11.9949,0.477765
-11.2689,0.978503,1.01835,1,1,0,11.3235,0.465154
-11.45,0.948312,1.01835,1,1,0,11.5096,0.439694
-11.0203,0.983791,1.01835,2,3,0,11.5606,0.603385
-11.136,0.958451,1.01835,1,3,0,11.2771,0.489482
-11.9584,0.749268,1.01835,1,3,0,12.6349,0.72707
-11.1602,1,1.01835,1,3,0,11.7502,0.638504
-11.0397,1,1.01835,2,3,0,11.1323,0.609924
-11.0397,0.702731,1.01835,1,3,0,12.2047,0.609924
-10.9651,0.99955,1.01835,1,3,0,11.0311,0.561335
-11.6065,0.847999,1.01835,2,3,0,11.9558,0.42152
-13.7031,0.562427,1.01835,1,1,0,13.7068,0.282385
-11.2597,1,1.01835,1,3,0,13.0389,0.466634
-12.0078,0.927634,1.01835,2,3,0,12.0194,0.383818
-11.0131,1,1.01835,1,3,0,11.7503,0.523867
-11.1258,0.958253,1.01835,1,3,0,11.2585,0.631647
-11.12,1,1.01835,1,1,0,11.1665,0.630405
-11.1254,0.998514,1.01835,1,1,0,11.1678,0.631553
-11.7387,0.888734,1.01835,1,3,0,11.7387,0.709226
-11.5601,1,1.01835,1,1,0,11.8144,0.692307
-12.7724,0.751596,1.01835,1,1,0,12.7808,0.776875
-11.0633,0.955672,1.01835,2,3,0,13.1025,0.61681
-11.4541,0.875676,1.01835,2,3,0,11.9679,0.680817
-11.0015,1,1.01835,1,3,0,11.3414,0.595785
-13.1292,0.532867,1.01835,1,3,0,13.7171,0.31047
-11.0001,1,1.01835,1,3,0,12.6711,0.529496
-11.0076,0.997794,1.01835,1,1,0,11.0165,0.526132
-11.0076,0.960269,1.01835,1,1,0,11.1052,0.526132
-11.6444,0.792047,1.01835,2,3,0,12.3037,0.417484
-12.2655,0.839239,1.01835,1,1,0,12.3665,0.363839
-11.0277,1,1.01835,2,3,0,12.1964,0.606001
-14.0413,0.43853,1.01835,1,3,0,14.4917,0.828695
-12.617,1,1.01835,2,3,0,13.8763,0.768766
-11.3909,1,1.01835,1,1,0,12.3177,0.673279
-10.9871,1,1.01835,2,3,0,11.344,0.536374
-11.4432,0.894512,1.01835,1,3,0,11.4589,0.440543
-11.1326,0.892082,1.01835,2,3,0,12.2138,0.490215
-11.0459,0.97778,1.01835,1,3,0,11.2869,0.611846
-10.9854,1,1.01835,2,3,0,11.0291,0.5874
-10.9714,0.996171,1.01835,2,3,0,11.0098,0.548499
-10.9665,0.99865,1.01835,2,3,0,10.9801,0.555822
-11.3237,0.906355,1.01835,1,3,0,11.404,0.664536
-10.9911,1,1.01835,1,3,0,11.2398,0.590674
-11.434,0.925591,1.01835,2,3,0,11.5399,0.441717
-11.7099,0.974413,1.01835,2,3,0,11.8013,0.410782
-12.3414,0.837655,1.01835,1,1,0,12.4568,0.358404
-11.0363,1,1.01835,1,3,0,12.001,0.515419
-11.0447,0.997525,1.01835,1,1,0,11.064,0.512715
-11.7421,0.756595,1.01835,2,3,0,12.589,0.407614
-12.6621,0.774652,1.01835,1,1,0,12.7524,0.337239
-11.3326,1,1.01835,2,3,0,12.376,0.66574
-11.3606,0.992663,1.01835,1,1,0,11.455,0.669442
-11.0873,0.948793,1.01835,2,3,0,11.7927,0.622972
-11.0091,1,1.01835,1,1,0,11.0683,0.599048
-11.0872,0.932883,1.01835,2,3,0,11.4105,0.500798
-16.5109,0.37125,1.01835,2,3,0,16.792,0.890208
-11.5429,1,1.01835,2,3,0,15.2473,0.428578
-11.0288,0.973667,1.01835,1,3,0,11.6702,0.606361
-12.0551,0.842057,1.01835,2,3,0,12.2811,0.37995
-11.243,1,1.01835,1,1,0,11.8265,0.469386
-11.1115,0.962997,1.01835,1,3,0,11.5215,0.62857
-10.9693,1,1.01835,1,3,0,11.0794,0.57393
-10.9801,0.946929,1.01835,2,3,0,11.2536,0.583927
-11.6219,0.852722,1.01835,1,3,0,11.6764,0.698465
-11.1011,1,1.01835,2,3,0,11.4928,0.497375
-11.419,0.80746,1.01835,2,3,0,12.2889,0.676698
-11.619,0.95037,1.01835,1,1,0,11.7015,0.69818
-11.0354,1,1.01835,1,3,0,11.4689,0.608576
-11.1276,0.991532,1.01835,2,3,0,11.1348,0.632031
-11.2799,0.959524,1.01835,1,1,0,11.301,0.658347
-10.9842,1,1.01835,1,3,0,11.2069,0.586646
-11.0514,0.969383,1.01835,2,3,0,11.1697,0.613449
-10.967,1,1.01835,2,3,0,11.0508,0.554791
-11.565,0.886851,1.01835,2,3,0,11.751,0.692808
-11.1581,0.669668,1.01835,2,3,0,14.3372,0.484888
-11.6583,0.434804,1.01835,2,3,0,15.1543,0.701931
-12.4923,0.773857,1.01835,2,3,0,14.1116,0.761866
-12.8323,0.977117,1.01835,2,3,0,13.1197,0.779866
-11.8457,1,1.01835,1,1,0,12.6683,0.718257
-11.5199,1,1.01835,2,3,0,11.8498,0.688099
-11.2814,1,1.01835,2,3,0,11.5025,0.658562
-11.8842,0.857097,1.01835,1,1,0,11.8955,0.721346
-13.6697,0.679074,1.01835,1,1,0,13.6764,0.815626
-13.9153,0.958023,1.01835,1,1,0,14.4456,0.82442
-12.1803,1,1.01835,1,1,0,13.5889,0.742733
-11.6784,1,1.01835,1,1,0,12.1516,0.703799
-11.5417,1,1.01835,1,1,0,11.7682,0.6904
-12.0572,0.881943,1.01835,1,1,0,12.1194,0.734294
-12.2569,0.955647,1.01835,1,1,0,12.4862,0.747711
-11.2933,1,1.01835,1,1,0,12.0147,0.660285
-12.8381,0.840731,1.01835,2,3,0,12.9518,0.326657
-11.64,1,1.01835,1,1,0,12.5512,0.417942
-11.2702,1,1.01835,1,1,0,11.5707,0.464955
-11.1445,1,1.01835,1,1,0,11.2661,0.487678
-13.2583,0.474469,1.01835,1,3,0,14.5413,0.799321
-11.8367,1,1.01835,2,3,0,12.9642,0.71753
-11.3564,0.894625,1.01835,2,3,0,12.8532,0.45209
-12.1101,0.804912,1.01835,1,1,0,12.1369,0.375582
-11.1157,0.887569,1.01835,2,3,0,13.0278,0.493962
-11.7019,0.931895,1.01835,2,3,0,11.7029,0.411585
-11.3546,1,1.01835,1,1,0,11.6626,0.452335
-12.71,0.679532,1.01835,1,1,0,12.713,0.334291
-14.4671,0.648105,1.01835,1,1,0,14.6536,0.250878
-11.9562,1,1.01835,1,1,0,13.8249,0.388143
-11.5163,0.89551,1.01835,1,3,0,13.037,0.687715
-11.656,0.965551,1.01835,1,1,0,11.7732,0.701713
-11.1005,1,1.01835,1,3,0,11.5072,0.626091
-11.5265,0.891607,1.01835,1,1,0,11.5271,0.688798
-11.0403,0.964431,1.01835,1,3,0,11.6977,0.514115
-11.2499,0.871682,1.01835,2,3,0,11.7901,0.653816
-11.1954,1,1.01835,1,1,0,11.288,0.644887
-12.1064,0.84194,1.01835,1,3,0,12.1073,0.737737
-11.0072,0.962146,1.01835,1,3,0,12.2097,0.526294
-11.1156,0.938767,1.01835,2,3,0,11.3575,0.629452
-11.133,0.998401,1.01835,2,3,0,11.1717,0.633145
-11.0047,1,1.01835,2,3,0,11.1005,0.527387
-11.0159,0.969984,1.01835,2,3,0,11.1694,0.522727
-11.25,0.933181,1.01835,1,1,0,11.25,0.46823
-11.1226,0.884967,1.01835,2,3,0,12.0191,0.630975
-10.9827,0.990118,1.01835,1,3,0,11.1605,0.539105
-10.9827,0.47687,1.01835,1,3,0,13.1842,0.539105
-10.9664,0.980783,1.01835,2,3,0,11.0843,0.568915
-10.9734,0.997715,1.01835,1,3,0,10.9782,0.546368
-10.9902,0.988067,1.01835,2,3,0,11.0387,0.534563
-11.0647,0.978267,1.01835,1,1,0,11.0654,0.506782
-12.8404,0.642364,1.01835,1,3,0,12.9033,0.326521
-11.3826,1,1.01835,2,3,0,12.4295,0.448474
-10.9651,0.980387,1.01835,2,3,0,11.4934,0.561341
-10.978,0.99644,1.01835,2,3,0,10.9863,0.542432
-11.1449,0.961407,1.01835,1,3,0,11.148,0.487598
-10.9697,0.999291,1.01835,2,3,0,11.1508,0.574418
-10.9697,0.413154,1.01835,1,3,0,13.7085,0.574418
-10.9661,0.998631,1.01835,2,3,0,10.9782,0.556764
-10.9743,0.806848,1.01835,2,3,0,12.0656,0.54556
-10.9726,1,1.01835,1,1,0,10.9757,0.547184
-10.9987,0.992381,1.01835,1,1,0,10.9988,0.530195
-11.0105,0.99884,1.01835,2,3,0,11.0182,0.524923
-10.9794,1,1.01835,2,3,0,11.0019,0.583429
-12.5677,0.733371,1.01835,2,3,0,13.1336,0.766083
-11.1959,1,1.01835,1,3,0,12.2362,0.644981
-11.3316,0.964353,1.01835,1,1,0,11.3709,0.665609
-11.1696,1,1.01835,1,1,0,11.3176,0.640265
-11.3992,0.98015,1.01835,2,3,0,11.4209,0.674309
-11.1308,1,1.01835,2,3,0,11.338,0.632689
-11.1308,0.671741,1.01835,1,3,0,12.5107,0.632689
-11.0042,1,1.01835,2,3,0,11.0956,0.596985
-11.0042,0.474664,1.01835,1,3,0,13.3768,0.596985
-11.0453,0.996151,1.01835,2,3,0,11.0504,0.611642
-10.9764,0.740128,1.01835,2,3,0,12.691,0.58114
-10.9764,0.874302,1.01835,1,3,0,11.4099,0.58114
# 
#  Elapsed Time: 0.011 seconds (Warm-up)
#                0.028 seconds (Sampling)
#                0.039 seconds (Total)
# 
